"Region","Clinic Name","Phone","Address"
"부산광역시", "건강내과의원", "051-710-7445", "부산광역시 사하구 동매로 167, 2층 (당리동)"
"부산광역시", "장림연세내과의원", "051-262-7575", "부산광역시 사하구 장림번영로 43, (장림동)"
"부산광역시", "한사랑내과의원", "051-207-8080", "부산광역시 사하구 하신중앙로 184, (신평동)"
"부산광역시", "준의원", "051-755-0920", "부산광역시 수영구 광남로 199, (광안동)"
"부산광역시", "강남의원", "051-416-4015", "부산광역시 영도구 꿈나무길 183, (영선동2가)"
"부산광역시", "건강드림가정의학과의원", "051-528-0075", "부산광역시 해운대구 선수촌로 66, 2층 일부호 (반여동)"
"부산광역시", "유정의원", "051-703-7934", "부산광역시 해운대구 송정중앙로 25, 2층 (송정동)"
"부산광역시", "건강한장내과의원", "051-543-1088", "부산광역시 해운대구 아랫반송로 17, 4~5층 (반송동)"
"부산광역시", "미소메디칼내과의원", "051-784-5675", "부산광역시 해운대구 재반로 150, 301호 (재송동, 보라스카이타운)"
"부산광역시", "고려신경외과의원", "051-532-0002", "부산광역시 해운대구 재반로 199, 3층 (반여동, 새아빌딩)"
"부산광역시", "부산제일의원", "051-782-2661", "부산광역시 해운대구 재반로 231, (반여동)"
"부산광역시", "노선화산부인과의원", "051-702-9008", "부산광역시 해운대구 좌동순환로 173, 301호 (좌동, 영풍프라자)"
"대전광역시", "민들레의료복지사회적협동조합민들레의원", "042-638-9012", "대전광역시 대덕구 계족로663번길 26, 1층 (법동)"
"대전광역시", "기린의원", "042-633-6556", "대전광역시 대덕구 계족로663번길 32, 203호 (법동, 상가)"
"대전광역시", "사)대한산업보건협회부설충남의원", "042-933-3200", "대전광역시 대덕구 대덕대로 1403, 1층 (문평동)"
"대전광역시", "나상연정형외과의원", "042-628-3599", "대전광역시 동구 동대전로 59-1, (대동)"
"대전광역시", "조성현가정의학과의원", "042-639-8275", "대전광역시 동구 동산초교로 41, 2층 201호 (홍도동, 파밀리에존상가)"
"대전광역시", "연세의원", "042-634-1870", "대전광역시 동구 우암로 328, (가양동)"
"대전광역시", "가양동서연합의원", "042-625-5055", "대전광역시 동구 흥룡로 37, 2층 (가양동)"
"대전광역시", "김봉천정형외과의원", "042-541-4330", "대전광역시 서구 계백로 1130, (가수원동)"
"대전광역시", "관저성모의원", "042-545-7575", "대전광역시 서구 관저북로 78, 202,203호 (관저동)"
"대전광역시", "그린성모의원", "042-487-7320", "대전광역시 서구 둔산로 14, 2층 (둔산동, 그린코아)"
"대전광역시", "세광의원", "042-482-6764", "대전광역시 서구 둔산북로 215, 307호 (둔산동, 가람아파트상가)"
"대전광역시", "충청외과의원", "042-472-6272", "대전광역시 서구 둔산중로 38, 3층 (둔산동, 메트로존)"
"대전광역시", "한마음의원", "042-472-5022", "대전광역시 서구 문정로 30, 3층 (탄방동)"
"대전광역시", "하늘토엠디의원", "042-483-0225", "대전광역시 서구 문정로 64, 4층 (탄방동)"
"대전광역시", "안필상내과의원", "042-527-0952", "대전광역시 서구 배재로 156, (도마동)"
"대전광역시", "하나의원", "042-584-0877", "대전광역시 서구 벌곡로 655, 1,2층 (흑석동)"
"대전광역시", "서울가정의학과의원", "042-531-9835", "대전광역시 서구 변동로 49, (변동)"
"대전광역시", "성모훼밀리의원", "042-586-7676", "대전광역시 서구 복수북로 42, 2층 (복수동)"
"대전광역시", "이기수의원", "042-486-2536", "대전광역시 서구 청사로 5, 119,120,204호 (월평동, 하나로아파트상가)"
"대전광역시", "선산부인과의원", "042-825-5566", "대전광역시 유성구 계룡로 24, (구암동, 선산부인과)"
"대전광역시", "현대의원", "042-543-5575", "대전광역시 유성구 대정로28번안길 83, (대정동)"
"대전광역시", "신원비뇨기과의원", "042-933-9776", "대전광역시 유성구 봉산로 22, (봉산동)"
"대전광역시", "대전의원", "042-826-3717", "대전광역시 유성구 송림로 20, (하기동, 송림마을@상가 104호)"
"대전광역시", "중앙훼밀리의원", "042-861-9379", "대전광역시 유성구 신성남로 49, (신성동)"
"대전광역시", "성모외과의원", "042-543-7582", "대전광역시 유성구 진잠로78번길 70, (원내동)"
"대전광역시", "현대가정의원", "042-534-1246", "대전광역시 중구 계백로 1619, 306호 (유천동, 벽산프라자)"
"대전광역시", "정태성정형외과의원", "042-271-8252", "대전광역시 중구 대종로 220, 1,2층 (석교동)"
"대전광역시", "성모정형외과마취통증의학과의원", "042-223-3375", "대전광역시 중구 동서대로 1388, 117,117-1,148-3호 (목동, 금호한사랑아파트)"
"대전광역시", "세란의원", "042-582-6480", "대전광역시 중구 문화로 172, (문화동)"
"대전광역시", "손정형외과의원", "042-255-9912", "대전광역시 중구 보문로 239, (대흥동)"
"대전광역시", "푸른의원", "042-585-8275", "대전광역시 중구 천근로 40, 2,3층 (문화동)"
"대전광역시", "사단법인대한결핵협회대전세종충남지부부설복십자의원", "042-349-9890", "대전광역시 중구 충무로 145, 대한결핵협회 (부사동)"
"대구광역시", "대구엔도내과의원", "053-263-9468", "대구광역시 남구 월배로 468, 2층 202호 (대명동, 한영유니죤빌딩)"
"대구광역시", "성모연합의원", "053-475-5888", "대구광역시 남구 이천로 24, 2층 (봉덕동)"
"대구광역시", "사단법인대한결핵협회 대구경북지부부설복십자의원", "053-474-4711", "대구광역시 남구 중앙대로 162, 대한결핵협회 (봉덕동)"
"대구광역시", "시현연합의원", "053-476-0075", "대구광역시 남구 효성중앙길 37, 상가2동 1층 2호 (봉덕동, 효성타운)"
"대구광역시", "한빛내과의원", "053-652-5151", "대구광역시 달서구 구마로 228, (송현동)"
"대구광역시", "서재외과의원", "053-585-3480", "대구광역시 달성군 다사읍 서재로 120, 1층"
"대구광역시", "무성비뇨기과의원", "053-983-4455", "대구광역시 동구 동촌로 228, 2층 (방촌동)"
"대구광역시", "동대구원내과의원", "053-944-7500", "대구광역시 동구 아양로 178, 2층 (신암동)"
"대구광역시", "신암카톨릭비뇨기과의원", "053-939-0075", "대구광역시 동구 아양로 48, (신암동)"
"대구광역시", "김가정의학과-외과의원", "053-941-3893", "대구광역시 북구 대구체육관로 51-2, (산격동)"
"대구광역시", "성지가정의학과의원", "053-952-0848", "대구광역시 북구 산격로8길 1, (산격동)"
"대구광역시", "바른의원", "053-253-8275", "대구광역시 북구 신암로 31, 3층 (칠성동1가)"
"대구광역시", "봉생외과의원", "053-565-9192", "대구광역시 서구 서대구로 181, (평리동)"
"대구광역시", "참좋은연합의원", "053-524-0075", "대구광역시 서구 평리로 243, (중리동)"
"대구광역시", "범어연합내과의원", "053-741-3535", "대구광역시 수성구 동대구로 278, BL-Medi Tower 6층 (범어동)"
"대구광역시", "장비뇨기과의원", "053-759-9800", "대구광역시 수성구 명덕로 377, 3층 (수성동1가)"
"대구광역시", "다올연합의원", "053-782-2558", "대구광역시 수성구 범안로 60, 1, 2, 5층 (범물동)"
"광주광역시", "우리동네의원", "062-452-7020", "광주광역시 광산구 무진대로211번길 28, 빛고을국민체육센터 1층 (우산동)"
"광주광역시", "아나파의원", "062-959-6675", "광주광역시 광산구 비아로 12, (비아동)"
"광주광역시", "박가정의학과의원", "062-941-0531", "광주광역시 광산구 어등대로665번길 4, 2층 (소촌동)"
"광주광역시", "정외과의원", "062-951-5676", "광주광역시 광산구 월곡산정로 81-1, (월곡동)"
"광주광역시", "첨단우덕수내과의원", "062-971-1004", "광주광역시 광산구 첨단중앙로182번길 28, 가동 2층 (쌍암동)"
"광주광역시", "연합외과의원", "062-955-7119", "광주광역시 광산구 하남대로 294, 2,3,4층 (운남동)"
"광주광역시", "리더스비뇨의학과의원", "062-654-0200", "광주광역시 남구 봉선로 2, 창신빌딩 3층 (주월동)"
"광주광역시", "이가정의학과의원", "062-675-3733", "광주광역시 남구 양림로 40, 2층 (양림동)"
"광주광역시", "다사랑의원", "062-676-7575", "광주광역시 남구 용대로 119, (봉선동)"
"광주광역시", "다나의원", "062-654-8575", "광주광역시 남구 용대로 144, (방림동)"
"광주광역시", "홍상훈신경과의원", "062-716-7396", "광주광역시 남구 용대로 208, 2층 201호 (방림동)"
"광주광역시", "허경내과의원", "062-225-3799", "광주광역시 동구 경양로 282-1, 2층 (계림동)"
"광주광역시", "김평남내과의원", "062-233-7575", "광주광역시 동구 백서로 134-1, (학동)"
"광주광역시", "조은세상누림의원", "062-222-8859", "광주광역시 동구 제봉로 197, (대인동)"
"광주광역시", "따뜻한내과의원", "062-511-3388", "광주광역시 북구 북문대로 88, 2층 202, 203, 212호 (운암동, 운암2차 남양휴튼)"
"광주광역시", "정인철가정의학과의원", "062-433-7582", "광주광역시 북구 중문로88번길 5, 1층 (우산동)"
"광주광역시", "첨단가족연합의원", "062-513-8876", "광주광역시 북구 첨단연신로 194, 상가동 2층 203호 (신용동, 한양수자인리버뷰)"
"광주광역시", "한사랑가정의학과의원", "062-266-2480", "광주광역시 북구 평교로 27-1, (문흥동)"
"광주광역시", "광주탑정형외과의원", "062-250-6006", "광주광역시 북구 필문대로 95, 1,2,3,4,6층 (풍향동)"
"광주광역시", "문내과의원", "062-364-6300", "광주광역시 서구 경열로 124, 1층 (양동)"
"광주광역시", "생기가정의학과의원", "062-383-5875", "광주광역시 서구 상무민주로 97, 2층 (쌍촌동)"
"광주광역시", "자모의원", "062-375-5554", "광주광역시 서구 쌍학로 43, 2층 (쌍촌동, 쌍촌추공아파트 상가)"
"광주광역시", "금호가정의학과의원", "062-382-3454", "광주광역시 서구 운천로32번길 25, 2층 (금호동)"
"광주광역시", "소문난내과의원", "062-654-0654", "광주광역시 서구 풍암중앙로 51, 2층 (풍암동, 호암빌딩)"
"광주광역시", "박상훈내과의원", "062-653-9119", "광주광역시 서구 화개1로 45, 204,302호 (금호동)"
"광주광역시", "상무이비인후과의원", "062-383-8012", "광주광역시 서구 화개1로 75, 2층 (금호동)"
"강원특별자치도", "홍현일내과의원", "033-648-2571", "강원특별자치도 강릉시 경강로 2110, 3층 (임당동, 동아빌딩)"
"강원특별자치도", "동해금강의원", "033-520-7220", "강원특별자치도 동해시 동해대로 5143, (효가동)"
"강원특별자치도", "신세계의원", "033-533-3652", "강원특별자치도 동해시 청운1길 64, 모던파크빌딩 301호 (나안동)"
"강원특별자치도", "우리가정의원", "033-766-1177", "강원특별자치도 원주시 나비허리길 169, 2층 (관설동)"
"강원특별자치도", "오킴스의원", "033-761-0072", "강원특별자치도 원주시 남원로 589-5, (명륜동)"
"강원특별자치도", "편안한마취통증의학과의원", "033-766-8275", "강원특별자치도 원주시 남원로 671, 4층 (명륜동)"
"강원특별자치도", "엄재동정형외과의원", "033-763-7077", "강원특별자치도 원주시 남원로534번길 10, 3층 (단구동)"
"강원특별자치도", "365열린사랑의원", "033-733-2426", "강원특별자치도 원주시 능라동길 3, 미래네크워크  301호 (무실동)"
"강원특별자치도", "송광선내과의원", "033-734-2020", "강원특별자치도 원주시 문막읍 문막시장1길 14, (문막읍)"
"강원특별자치도", "도움의원", "033-732-0279", "강원특별자치도 원주시 북원로 2634, (태장동)"
"강원특별자치도", "학교법인상지학원부설상지푸른의원", "033-741-9235", "강원특별자치도 원주시 상지대길 80, 상지대학교부속상지한방병원 (우산동)"
"강원특별자치도", "좋은 마음 정신건강의학과 의원", "033-733-6300", "강원특별자치도 원주시 서원대로 162, 601호 (단계동)"
"강원특별자치도", "소초함께의원", "033-734-7588", "강원특별자치도 원주시 소초면 송황유사길 3, 1층"
"강원특별자치도", "죠훈신경외과의원", "033-748-9111", "강원특별자치도 원주시 양지로 4, 3~5층 (반곡동)"
"강원특별자치도", "고려가정의원", "033-763-3552", "강원특별자치도 원주시 예술관길 25, (명륜동, 명륜2차아파트)"
"강원특별자치도", "창문외과의원", "033-743-4567", "강원특별자치도 원주시 이화6길 1, 3층 (단계동)"
"강원특별자치도", "강원의료복지사회적협동조합밝음의원", "033-744-7571", "강원특별자치도 원주시 중앙로 83, 3층 (중앙동)"
"강원특별자치도", "연세민내과의원", "033-733-7582", "강원특별자치도 원주시 중앙로 86, 4층 (중앙동, 세븐스타빌딩)"
"강원특별자치도", "화인가정의원", "033-735-1111", "강원특별자치도 원주시 지정면 신지정로 322-1, 303,304호"
"강원특별자치도", "늘푸른의원", "033-765-7579", "강원특별자치도 원주시 치악로 1648, 2층 (단구동)"
"강원특별자치도", "이하우신경외과의원", "033-745-3686", "강원특별자치도 원주시 치악로 1864, (봉산동)"
"강원특별자치도", "원주연세의원", "033-766-7881", "강원특별자치도 원주시 흥업면 남원로 57, 2.4층"
"강원특별자치도", "봄내사랑의원", "033-253-9510", "강원특별자치도 춘천시 모수물길 70, 2층 (소양로2가)"
"강원특별자치도", "현대연합의원", "033-243-7585", "강원특별자치도 춘천시 중앙로 136, (소양로4가)"
"강원특별자치도", "제일의원", "033-432-7413", "강원특별자치도 홍천군 남면 양덕원로 87, (남면)"
"강원특별자치도", "정성플러스의원", "033-436-2280", "강원특별자치도 홍천군 서면 한치골길 264, 대명비발디파크"
"강원특별자치도", "우리들가정의학과의원", "033-436-8277", "강원특별자치도 홍천군 홍천읍 홍천로8길 4, (홍천읍)"
"울산광역시", "이창우외과의원", "052-233-7272", "울산광역시 동구 방어진순환도로 505, (방어동)"
"울산광역시", "서생의원", "052-239-7582", "울산광역시 울주군 서생면 해맞이로 872, 2층"
"제주특별자치도", "서울탑외과의원", "064-745-7282", "제주특별자치도 제주시 1100로 3321, 다솜빌딩 301호 (노형동)"
"제주특별자치도", "아나파마취통증의학과의원", "064-745-1475", "제주특별자치도 제주시 노형로 407, 403호 (노형동, 노형타워)"
"제주특별자치도", "봉개의원", "064-721-4275", "제주특별자치도 제주시 삼봉로 327-2, B 102호 (봉개동, 봉개 미소담)"
"제주특별자치도", "노형365준의원", "064-805-0119", "제주특별자치도 제주시 수덕로 41, 2층 (노형동)"
"제주특별자치도", "용담의원", "064-711-8511", "제주특별자치도 제주시 용담로 92, 2층 (용담이동)"
"제주특별자치도", "한수풀의원", "064-796-3789", "제주특별자치도 제주시 한림읍 한림로 681, 681"
